pm-backend-api  | [MCPSync] Connection test failed: {"detail":"Provider not found"}
pm-backend-api  | INFO:     172.66.0.243:30958 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/tasks HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:64981 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/sprints HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:40598 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/priorities HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:27007 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/statuses?entity_type=task HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:30958 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/users HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:34026 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/epics HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:64981 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/priorities HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:17614 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/users HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:27007 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/epics HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:40598 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/statuses?entity_type=task HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:64981 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/priorities HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:30958 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/epics HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:64981 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/priorities HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:40598 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/epics HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:40598 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/epics HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:40598 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/epics HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:40598 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/epics HTTP/1.1" 200 OK
pm-backend-api  | 2025-12-24 04:06:26,837 - backend.graph.builder - INFO - [GRAPH-BUILDER] 🔧 Setting entry point: START → coordinator
pm-backend-api  | 2025-12-24 04:06:26,837 - backend.graph.builder - INFO - [GRAPH-BUILDER] ✅ Entry point configured: START → coordinator
pm-backend-api  | 2025-12-24 04:06:27,021 - backend.server.app - INFO - Created global ConversationFlowManager singleton
pm-backend-api  | INFO:     172.66.0.243:43742 - "POST /api/pm/chat/stream HTTP/1.1" 200 OK
pm-backend-api  | 2025-12-24 04:06:27,022 - backend.server.app - INFO - [PM-CHAT-TIMING] generate_stream started
pm-backend-api  | 2025-12-24 04:06:27,022 - backend.server.app - INFO - [PM-CHAT] 🔍 DEBUG: generate_stream generator initialized and running
pm-backend-api  | INFO:     127.0.0.1:39366 - "GET /health HTTP/1.1" 200 OK
pm-backend-api  | INFO:     127.0.0.1:32802 - "GET /health HTTP/1.1" 200 OK
pm-backend-api  | WARNING:  StatReload detected changes in 'backend/server/app.py'. Reloading...
pm-backend-api  | INFO:     Shutting down
pm-backend-api  | INFO:     Waiting for application shutdown.
pm-backend-api  | 2025-12-24 04:07:06,271 - backend.server.app - INFO - [Shutdown] Backend API shutting down...
pm-backend-api  | INFO:     Application shutdown complete.
pm-backend-api  | INFO:     Finished server process [11]
pm-backend-api  | Checkpoint saver is disabled
pm-backend-api  | INFO:     Started server process [42]
pm-backend-api  | INFO:     Waiting for application startup.
pm-backend-api  | INFO:     Application startup complete.
pm-backend-api  | INFO:     Shutting down
pm-backend-api  | INFO:     Waiting for application shutdown.
pm-backend-api  | INFO:     Application shutdown complete.
pm-backend-api  | INFO:     Finished server process [42]
pm-backend-api  | INFO:     Stopping reloader process [9]
pm-backend-api  | INFO:     Will watch for changes in these directories: ['/app']
pm-backend-api  | INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
pm-backend-api  | INFO:     Started reloader process [9] using StatReload
pm-backend-api  | Checkpoint saver is disabled
pm-backend-api  | INFO:     Started server process [11]
pm-backend-api  | INFO:     Waiting for application startup.
pm-backend-api  | INFO:     Application startup complete.
pm-backend-api  | INFO:     127.0.0.1:53798 - "GET /health HTTP/1.1" 200 OK
pm-backend-api  | [MCPSync] Connection test failed: {"detail":"Provider not found"}
pm-backend-api  | INFO:     172.66.0.243:54773 - "OPTIONS /api/pm/providers HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:54773 - "GET /api/pm/providers HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:27783 - "GET /api/config HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:34568 - "OPTIONS /api/ai/providers HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:29133 - "OPTIONS /api/search/providers HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:56970 - "OPTIONS /api/search/providers HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:27783 - "GET /api/ai/providers HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:54773 - "GET /api/config HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:34568 - "GET /api/search/providers HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:29133 - "GET /api/search/providers HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:36254 - "GET /api/pm/projects HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:29133 - "GET /api/pm/projects HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:36254 - "GET /api/pm/projects HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:29133 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/statuses?entity_type=task HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:27783 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/sprints HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:54773 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/epics HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:34568 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/priorities HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:56970 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/users HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:36254 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/tasks HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:29133 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/sprints HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:27783 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/statuses?entity_type=task HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:36254 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/users HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:34568 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/priorities HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:54773 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/epics HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:29133 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/users HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:36254 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/priorities HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:27783 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/statuses?entity_type=task HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:54773 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/epics HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:36254 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/priorities HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:54773 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/epics HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:36254 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/priorities HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:54773 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/epics HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:54773 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/epics HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:54773 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/epics HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:54773 - "GET /api/pm/projects/d7e300c6-d6c0-4c08-bc8d-e41967458d86%3A496/epics HTTP/1.1" 200 OK
pm-backend-api  | INFO:     127.0.0.1:59208 - "GET /health HTTP/1.1" 200 OK
pm-backend-api  | INFO:     172.66.0.243:31070 - "OPTIONS /api/pm/chat/stream HTTP/1.1" 200 OK
pm-backend-api  | 2025-12-24 04:08:18,280 - backend.graph.builder - INFO - [GRAPH-BUILDER] 🔧 Setting entry point: START → coordinator
pm-backend-api  | 2025-12-24 04:08:18,280 - backend.graph.builder - INFO - [GRAPH-BUILDER] ✅ Entry point configured: START → coordinator
pm-backend-api  | 2025-12-24 04:08:18,423 - backend.server.app - INFO - Created global ConversationFlowManager singleton
pm-backend-api  | INFO:     172.66.0.243:31070 - "POST /api/pm/chat/stream HTTP/1.1" 200 OK
pm-backend-api  | 2025-12-24 04:08:18,423 - backend.server.app - INFO - [PM-CHAT-TIMING] generate_stream started
pm-backend-api  | 2025-12-24 04:08:18,423 - backend.server.app - INFO - [PM-CHAT] 🔍 DEBUG: generate_stream generator initialized and running
pm-backend-api  | 2025-12-24 04:08:18,423 - backend.server.app - INFO - [PM-CHAT] 🔍 DEBUG: Intent detection result: has_pm_intent=True, needs_research=False
pm-backend-api  | 2025-12-24 04:08:18,423 - backend.server.app - INFO - [PM-CHAT] 📊 PM intent detected: 'list sprints' - routing to PM graph (coordinator → ReAct)
pm-backend-api  | 2025-12-24 04:08:18,423 - backend.server.app - INFO - [PM-CHAT-TIMING] Routing PM query to PM graph (coordinator → ReAct)
pm-backend-api  | 2025-12-24 04:08:18,423 - backend.tools.pm_tools - INFO - PM handler set for tools: PMServiceHandler
pm-backend-api  | 2025-12-24 04:08:18,423 - backend.server.app - INFO - [PM-CHAT-TIMING] PM handler set for PM graph agents
pm-backend-api  | 2025-12-24 04:08:18,423 - backend.tools.pm_tools - INFO - Current project set: d7e300c6-d6c0-4c08-bc8d-e41967458d86:496
pm-backend-api  | 2025-12-24 04:08:18,423 - backend.server.app - INFO - [PM-CHAT] Set current project: d7e300c6-d6c0-4c08-bc8d-e41967458d86:496
pm-backend-api  | 2025-12-24 04:08:18,423 - backend.server.app - INFO - [PM-CHAT] Using default MCP settings with servers: ['pm-server', 'mcp-github-trending']
pm-backend-api  | 2025-12-24 04:08:18,424 - backend.server.app - INFO - [odcApa8GHl8wiB6S8hJIz] DEBUG: mcp_settings type=<class 'dict'>, value={'servers': {'pm-server': {'transport': 'sse', 'url': 'http://pm_mcp_server:8080/sse', 'headers': {'X-MCP-API-Key': 'mcp_a9b43d595b627e1e094209dea14bcb32f98867649ae181d4836dde87e283ccc3'}, 'enabled_tools': None, 'add_to_agents': ['pm_agent']}, 'mcp-github-trending': {'transport': 'stdio', 'command': 'uvx', 'args': ['mcp-github-trending'], 'enabled_tools': ['get_github_trending_repositories'], 'add_to_agents': ['researcher']}}}
pm-backend-api  | 2025-12-24 04:08:18,424 - shared.config.configuration - INFO - Recursion limit set to: 100
pm-backend-api  | 2025-12-24 04:08:18,424 - backend.server.app - INFO - [odcApa8GHl8wiB6S8hJIz] 🎬 Starting graph.astream with workflow_input keys: ['messages', 'plan_iterations', 'final_report', 'current_plan', 'observations', 'auto_accepted_plan', 'enable_background_investigation', 'research_topic', 'clarification_history', 'clarified_research_topic', 'enable_clarification', 'max_clarification_rounds', 'locale']
pm-backend-api  | 2025-12-24 04:08:18,424 - backend.server.app - INFO - [odcApa8GHl8wiB6S8hJIz] 🎬 Graph entry point should be: START → coordinator
pm-backend-api  | 2025-12-24 04:08:18,430 - backend.server.app - INFO - [odcApa8GHl8wiB6S8hJIz] 🎯 Graph event #0: agent=(), stream_type=debug
pm-backend-api  | 2025-12-24 04:08:18,431 - backend.server.app - INFO - [odcApa8GHl8wiB6S8hJIz] 🎯 Graph event #1: agent=(), stream_type=debug
pm-backend-api  | 2025-12-24 04:08:18,431 - backend.server.app - INFO - [odcApa8GHl8wiB6S8hJIz] 🎯 Graph event #2: agent=(), stream_type=debug
pm-backend-api  | 2025-12-24 04:08:18,431 - backend.server.app - INFO - [odcApa8GHl8wiB6S8hJIz] 🔵 Task started: coordinator (id=542409b7-c60a-898b-d7d4-2b4b3edde442, step=1)
pm-backend-api  | 2025-12-24 04:08:18,432 - backend.graph.nodes - INFO - [DEBUG-NODES] [NODE-COORD-1] Coordinator node entered
pm-backend-api  | 2025-12-24 04:08:18,432 - backend.graph.nodes - INFO - [COORDINATOR] 🚀 COORDINATOR NODE CALLED - State keys: ['messages', 'locale', 'research_topic', 'clarified_research_topic', 'observations', 'plan_iterations', 'current_plan', 'final_report', 'auto_accepted_plan', 'enable_background_investigation', 'enable_clarification', 'clarification_history', 'max_clarification_rounds']
pm-backend-api  | 2025-12-24 04:08:18,432 - backend.graph.nodes - INFO - Coordinator talking.
pm-backend-api  | 2025-12-24 04:08:18,432 - backend.graph.nodes - INFO - [COORDINATOR] 🔍 DEBUG: Adaptive routing check - previous_result=False, routing_mode=''
pm-backend-api  | 2025-12-24 04:08:18,432 - backend.graph.nodes - INFO - [COORDINATOR] 🔍 DEBUG: BRANCH 1.3 - No previous_result or routing_mode != 'react_first', skipping adaptive routing check
pm-backend-api  | 2025-12-24 04:08:18,432 - backend.graph.nodes - INFO - [COORDINATOR] 🔍 DEBUG: Clarification enabled check - enable_clarification=False
pm-backend-api  | 2025-12-24 04:08:18,432 - backend.graph.nodes - INFO - [COORDINATOR] 🔍 DEBUG: BRANCH 2 - Clarification DISABLED (Legacy Mode)
pm-backend-api  | 2025-12-24 04:08:18,432 - backend.graph.nodes - INFO - [COORDINATOR] 🔍 DEBUG: Messages list length: 1
pm-backend-api  | 2025-12-24 04:08:18,432 - backend.graph.nodes - INFO - [COORDINATOR] 🔍 DEBUG: BRANCH 2.2 - Found HumanMessage, extracted user_message length=12
pm-backend-api  | 2025-12-24 04:08:18,432 - backend.graph.nodes - INFO - [COORDINATOR] 🔍 DEBUG: Extracted first line - user_message_first_line='list sprints', full_user_message length=12
pm-backend-api  | 2025-12-24 04:08:18,432 - backend.graph.nodes - INFO - [COORDINATOR] 🔍 DEBUG: PM intent detection - has_pm_intent=True, matching_keywords=['sprint', 'list']
pm-backend-api  | 2025-12-24 04:08:18,432 - backend.graph.nodes - INFO - [COORDINATOR] 🔍 DEBUG: BRANCH 2.5 - PM intent detected: 'list sprints' - routing to ReAct agent
pm-backend-api  | 2025-12-24 04:08:18,432 - backend.graph.nodes - INFO - [COORDINATOR] 📊 PM intent detected: 'list sprints' - routing to ReAct agent
pm-backend-api  | 2025-12-24 04:08:18,432 - backend.graph.nodes - INFO - [COORDINATOR] 🔍 DEBUG: Routing decision - Target: 'react_agent', Reason: PM intent detected (Legacy Mode)
pm-backend-api  | 2025-12-24 04:08:18,434 - backend.server.app - INFO - [odcApa8GHl8wiB6S8hJIz] 🎯 Graph event #3: agent=(), stream_type=updates
pm-backend-api  | 2025-12-24 04:08:18,434 - backend.server.app - INFO - [odcApa8GHl8wiB6S8hJIz] 🎯 Graph event #4: agent=(), stream_type=debug
pm-backend-api  | 2025-12-24 04:08:18,434 - backend.server.app - INFO - [odcApa8GHl8wiB6S8hJIz] ✅ Task completed: coordinator (id=542409b7-c60a-898b-d7d4-2b4b3edde442, step=1)
pm-backend-api  | 2025-12-24 04:08:18,436 - backend.server.app - INFO - [odcApa8GHl8wiB6S8hJIz] 🔵 Task started: react_agent (id=a78154cb-50ca-0417-aef7-7e0c42ecc69a, step=2)
pm-backend-api  | 2025-12-24 04:08:18,436 - backend.graph.nodes - INFO - [REACT-AGENT] 🚀 Starting fast ReAct agent
pm-backend-api  | 2025-12-24 04:08:18,440 - backend.tools.search - INFO - Using search provider: tavily
pm-backend-api  | 2025-12-24 04:08:18,443 - backend.tools.search - INFO - Tavily search configuration loaded: include_domains=[], exclude_domains=[], include_answer=False, search_depth=advanced, include_raw_content=True, include_images=True, include_image_descriptions=True
pm-backend-api  | 2025-12-24 04:08:18,443 - backend.tools.search - INFO - Using Tavily API key from database
pm-backend-api  | 2025-12-24 04:08:18,445 - backend.graph.nodes - INFO - [REACT-AGENT] Loaded 13 PM tools + web_search (all wrapped with truncation)
pm-backend-api  | 2025-12-24 04:08:18,445 - backend.graph.nodes - INFO - [REACT-AGENT] 🔍 Found user message: list sprints...
pm-backend-api  | 2025-12-24 04:08:18,445 - backend.graph.nodes - INFO - [REACT-AGENT] Query: list sprints...
pm-backend-api  | 2025-12-24 04:08:18,445 - backend.graph.nodes - INFO - [REACT-AGENT] Available tools: 14
pm-backend-api  | 2025-12-24 04:08:18,447 - backend.graph.nodes - INFO - [REACT-AGENT] 🔍 DEBUG: Creating context manager - agent_type=react_agent, model_context_limit=16,385, frontend_messages=0
pm-backend-api  | 2025-12-24 04:08:18,448 - backend.utils.adaptive_context_config - INFO - [ADAPTIVE-CONTEXT] 🔍 DEBUG: get_adaptive_context_manager called - agent_type=react_agent, model_name=gpt-3.5-turbo, model_context_limit=16,385, frontend_messages=0
pm-backend-api  | 2025-12-24 04:08:18,448 - backend.utils.adaptive_context_config - INFO - [ADAPTIVE-CONTEXT] 🔍 DEBUG: Calculated agent_limit: 5,734 tokens
pm-backend-api  | 2025-12-24 04:08:18,448 - backend.utils.adaptive_context_config - INFO - [ADAPTIVE-CONTEXT] 🔍 DEBUG: Strategy - token_percent=0.35, preserve_prefix=1, compression_mode=simple
pm-backend-api  | 2025-12-24 04:08:18,448 - backend.utils.adaptive_context_config - INFO - [ADAPTIVE-CONTEXT] 🔍 DEBUG: Initial context manager created - token_limit=5734
pm-backend-api  | 2025-12-24 04:08:18,448 - backend.utils.adaptive_context_config - INFO - [ADAPTIVE-CONTEXT] 🔍 DEBUG: Returning initial context manager - token_limit=5734
pm-backend-api  | 2025-12-24 04:08:18,448 - backend.graph.nodes - INFO - [REACT-AGENT] 🔍 DEBUG: Context manager created - token_limit=5734, compression_mode=simple, preserve_prefix=1
pm-backend-api  | 2025-12-24 04:08:18,449 - backend.llms.llm - INFO - [LLM-CONFIG] Creating basic LLM: provider=unknown, model=gpt-3.5-turbo, base_url=https://api.openai.com/v1
pm-backend-api  | 2025-12-24 04:08:18,450 - backend.graph.nodes - INFO - [REACT-AGENT] 🔍 DEBUG: Model name determined: gpt-3.5-turbo
pm-backend-api  | 2025-12-24 04:08:18,450 - backend.graph.nodes - INFO - [REACT-AGENT] 🔍 DEBUG: Starting context compression. Original messages: 1
pm-backend-api  | 2025-12-24 04:08:18,450 - backend.graph.nodes - INFO - [REACT-AGENT] 🔍 DEBUG: ContextManager token_limit: 5734
pm-backend-api  | 2025-12-24 04:08:18,450 - backend.graph.nodes - INFO - [REACT-AGENT] 🔍 DEBUG: ContextManager compression_mode: simple
pm-backend-api  | 2025-12-24 04:08:18,450 - backend.graph.nodes - INFO - [REACT-AGENT] 🔍 DEBUG: ContextManager agent_type: react_agent
pm-backend-api  | 2025-12-24 04:08:18,450 - backend.graph.nodes - INFO - [REACT-AGENT] 🔍 DEBUG: State type: <class 'dict'>, has 'messages' key: True
pm-backend-api  | 2025-12-24 04:08:18,580 - backend.utils.context_manager - INFO - [CONTEXT-MANAGER] 🔍 DEBUG: is_over_limit - Token count: 4, Token limit: 5,734, Over limit: False
pm-backend-api  | 2025-12-24 04:08:18,580 - backend.graph.nodes - INFO - [REACT-AGENT] 🔍 DEBUG: BEFORE compression - Token count: 8, Token limit: 5,734, Is over limit: False
pm-backend-api  | 2025-12-24 04:08:18,580 - backend.utils.context_manager - INFO - [CONTEXT-MANAGER] 🔍 DEBUG: compress_messages called - token_limit=5734, agent_type=react_agent, compression_mode=simple
pm-backend-api  | 2025-12-24 04:08:18,580 - backend.utils.context_manager - INFO - [CONTEXT-MANAGER] 🔍 DEBUG: Found 1 messages in state
pm-backend-api  | 2025-12-24 04:08:18,580 - backend.utils.context_manager - INFO - [CONTEXT-MANAGER] 🔍 DEBUG: Token counting - Original token count: 4, Token limit: 5,734, Over limit: False
pm-backend-api  | 2025-12-24 04:08:18,580 - backend.utils.context_manager - INFO - [CONTEXT-MANAGER] 🔍 DEBUG: is_over_limit - Token count: 4, Token limit: 5,734, Over limit: False
pm-backend-api  | 2025-12-24 04:08:18,580 - backend.utils.context_manager - INFO - [CONTEXT-MANAGER] 🔍 DEBUG: is_over_limit returned: False
pm-backend-api  | 2025-12-24 04:08:18,580 - backend.utils.context_manager - INFO - [CONTEXT-MANAGER] 🔍 DEBUG: Messages are within limit, no compression needed
pm-backend-api  | 2025-12-24 04:08:18,580 - backend.utils.context_manager - INFO - [CONTEXT-MANAGER] 🔍 DEBUG: Returning metadata (no compression): {'compressed': False, 'original_tokens': 4, 'compressed_tokens': 4, 'compression_ratio': 1.0, 'strategy': 'simple', 'agent_type': 'react_agent', 'original_message_count': 1, 'compressed_message_count': 1}
pm-backend-api  | 2025-12-24 04:08:18,580 - backend.graph.nodes - INFO - [REACT-AGENT] 🔍 DEBUG: Context compression complete. Original: 1 messages, Compressed: 1 messages
pm-backend-api  | 2025-12-24 04:08:18,580 - backend.graph.nodes - INFO - [REACT-AGENT] 🔍 DEBUG: Optimization metadata: {'compressed': False, 'original_tokens': 4, 'compressed_tokens': 4, 'compression_ratio': 1.0, 'strategy': 'simple', 'agent_type': 'react_agent', 'original_message_count': 1, 'compressed_message_count': 1}
